"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-01-31","8.95"," 0113","0.05",,,,"31","28","   70","   70","21.0","23.9","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-01","15.66"," 1336",,,,,"31","19","   40","   30","32.0","40.9","    1","    1",,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-02","14.09"," 0519",,,,,"21","9","  310","  320","28.0","36.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-03","3.80"," 1212","0.00",,,,"17","0","  200","  200","10.1","12.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-04","1.34"," 1145","0.01",,,,"27","4","   20","  190","6.0","6.9","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-05","5.82"," 1848","0.09",,,,"34","19","  160","  160","13.0","14.1","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-06","6.71"," 1910","0.00",,,,"40","24","  350","  320","14.1","17.0","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-07","11.18"," 1436","0.00",,,,"31","23","  300","  300","19.9","23.9",,,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-08","7.61"," 2328","0.00",,,,"23","7","  340","  340","8.9","12.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-09","5.82"," 1616","0.00",,,,"20","9","  290","  270","10.1","13.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-10","6.93"," 2220","0.00",,,,"29","2","  240","  250","16.1","19.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-11","7.61"," 2309","0.00",,,,"41","14","  250","  290","16.1","21.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-12","7.61"," 2357","0.00",,,,"45","24","  240","  240","10.1","12.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-13","7.16"," 2111","0.00",,,,"56","27","  260","  260","17.0","21.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-14","10.29"," 0507","0.00",,,,"47","29","  290","  290","23.0","29.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-15","8.50"," 1123","0.00",,,,"49","29","  150","  160","15.0","18.1","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-16","7.16"," 2051","0.00",,,,"65","34","  180","  190","15.0","19.9","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-17","11.18"," 1226","0.00",,,,"72","45","  210","  220","25.1","32.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-18","5.82"," 0144","0.00",,,,"61","38","  350","  350","17.0","21.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-19","8.72"," 1130","0.00",,,,"50","35","  100","  100","17.0","21.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-20","11.18"," 1809","0.00",,,,"72","43","  210","  210","21.9","29.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-21","8.50"," 1950","0.00",,,,"60","31","  300","  320","18.1","36.9","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-22","7.61"," 0021","0.00",,,,"35","26","  300","  290","21.0","29.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-23","8.50"," 1548","0.06",,,,"44","27","  160","  160","21.0","25.9","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-24","12.53"," 1739","0.62",,,,"41","32","   40","   40","35.1","46.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-25","7.61"," 0117","0.08",,,,"34","32","  360","  350","23.9","31.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-26","4.70"," 1429","0.00",,,,"41","31","  160","  160","12.1","14.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-27","8.50"," 2323","0.37",,,,"61","37","  300","  300","38.0","51.0","    1",,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-02-28","10.29"," 0831","0.12",,,,"46","30","  330","  360","23.0","31.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-01","5.82"," 1430","0.01",,,,"56","27","  160","  160","14.1","17.0","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-02","8.50"," 0915","0.00",,,,"51","33","   70","   40","15.0","19.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-03","9.17"," 1547","0.01",,,,"57","33","  110","  100","18.1","21.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-04","8.50"," 1816","0.76",,,,"69","45","  180","  180","23.9","29.1","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-05","12.30"," 0059","0.06",,,,"52","33","  330","  340","21.9","29.1","    1",,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-06","8.05"," 2049","0.01",,,,"44","32","  110","  110","17.0","21.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-07","10.96"," 2050","0.00",,,,"47","34","  100","  110","21.0","25.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-08","11.18"," 1919","0.55",,,,"47","39","  100","  100","18.1","23.9","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-09","13.20"," 1120","0.02",,,,"48","38","  280","  280","21.9","28.0","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-10","11.63"," 0958","0.00",,,,"39","30","  320","  310","23.9","29.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-11","6.49"," 1534","0.01",,,,"58","27","  150","  150","19.9","23.0","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-12","8.95"," 0822","0.00",,,,"61","39","  270","  270","21.0","25.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-13","9.62"," 1828","0.00",,,,"45","32","   40","   50","14.1","17.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-14","11.63"," 1256","0.72",,,,"39","33","   30","   50","18.1","23.9","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-15","6.49"," 1330","0.00",,,,"46","32","  300","  300","15.0","19.9","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-16","4.92"," 1522","0.01",,,,"65","30","  190","  190","14.1","17.0","    1","    1",,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-17","9.17"," 1432","0.00",,,,"82","44","  240","  240","21.9","28.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-18","7.38"," 0950","0.03",,,,"66","46","  310","  310","23.9","31.1",,,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-19","10.96"," 2059","0.33",,,,"57","39","  100","   90","21.0","30.0","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-20","9.84"," 1358","0.01",,,,"80","46","  200","  200","23.0","29.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-21","4.25"," 2127","0.00",,,,"80","53","  170","  170","14.1","17.0",,,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-22","9.62"," 1640","0.00",,,,"75","55","  200","  200","25.1","30.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-23","18.12"," 1454","0.00",,,,"72","44","  300","  280","35.1","46.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-24","9.62"," 0303","0.00",,,,"44","32","  350","  360","21.9","29.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-25","8.05"," 0141","0.21",,,,"39","32","   80","   80","16.1","18.1","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-26","12.30"," 1454","0.01",,,,"38","31","   40","   40","21.0","28.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-27","12.08"," 1053","0.01",,,,"44","28","   30","   30","21.0","25.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-28","8.50"," 1403","0.00",,,,"48","29","   60","   60","15.0","23.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-29","9.17"," 0937","0.00",,,,"46","36","   70","   70","16.1","21.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-30","5.14"," 1057","0.04",,,,"51","33","   50","   50","15.0","21.9","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-03-31","2.01"," 1051","0.00",,,,"52","34","  230","  170","8.1","13.0","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-01","10.07"," 1519","0.00",,,,"60","31","  280","  270","23.0","32.0","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-02","8.05"," 1133","0.00",,,,"66","33","  280","  280","17.0","23.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-03","17.45"," 1519","0.00",,,,"90","42","  210","  210","33.1","42.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-04","14.32"," 1203","0.35",,,,"76","42","  310","  310","28.0","35.1","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-05","10.07"," 1515","0.00",,,,"66","35","  250","  250","21.9","25.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-06","10.96"," 1152","0.00",,,,"78","51","  210","  250","25.1","32.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-07","10.07"," 1720","0.00",,,,"68","47","  110","  110","21.9","25.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-08","6.49"," 2319","0.05",,,,"74","56","   40","   40","16.1","18.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-09","10.29"," 0558","0.89",,,,"86","57","  350","   70","23.0","29.1","    1",,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-10","13.87"," 2230","0.46",,,,"89","65","  270","  280","36.9","53.9","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-11","8.05"," 2355","0.09",,,,"67","56","  260","  260","19.9","25.1","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-12","6.93"," 1215","0.00",,,,"67","47","   10","   20","14.1","17.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-13","2.91"," 1758","0.00",,,,"73","45","   90","  100","10.1","12.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-14","12.30"," 1241","0.00",,,,"72","49","  110","  120","21.0","25.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-15","16.78"," 1512","0.60",,,,"67","48","  280","  260","25.9","36.9","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-16","14.76"," 1129","0.02",,,,"52","42","  300","  290","31.1","38.9","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-17","6.71"," 2303","0.00",,,,"71","38","  180","  200","16.1","19.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-18","9.62"," 1907","0.00",,,,"69","50","   40","   60","23.0","25.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-19","12.75"," 1711","1.26",,,,"85","45","  250","  300","40.9","53.0","    1",,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-20","10.96"," 0154","0.00",,,,"54","41","  310","  300","21.9","30.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-21","11.63"," 1930","0.11",,,,"59","39","  130","  120","23.9","29.1","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-22","9.62"," 1856","0.93",,,,"75","51","  200","  200","30.0","40.0","    1",,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-23","4.47"," 0932","0.24",,,,"65","52","  190","  180","17.0","21.0","    1","    1","    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-24","6.04"," 0631","0.08",,,,"58","51","   20","   20","16.1","23.0","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-25","8.50"," 2344","0.38",,,,"66","57","  250","  250","18.1","23.9","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-26","11.18"," 0828","0.03",,,,"70","55","  220","  210","25.9","32.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-27","8.72"," 0026","0.15",,,,"59","45","   80","   90","33.1","40.0","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-28","10.96"," 1727","0.07",,,,"69","42","  280","  280","32.0","40.0",,,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-29","9.40"," 1853","0.00",,,,"70","44","  110","  110","19.9","25.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-04-30","12.75"," 1118","0.02",,,,"79","54","  170","  160","23.9","30.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-01","7.61"," 0620","0.16",,,,"65","45","  310","  350","17.0","23.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-02","3.58"," 0506","0.00",,,,"56","46","  360","  240","8.9","15.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-03","8.05"," 1220","0.00",,,,"61","40","  290","  280","21.9","29.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-04","4.92"," 2354","0.00",,,,"61","36","  130","  130","13.0","15.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-05","8.95"," 1648","0.00",,,,"72","45","  310","  300","25.1","33.1",,,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-06","6.71"," 1500","0.00",,,,"72","49","  230","  220","15.0","23.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-07","8.50"," 1228","0.03",,,,"83","56","  230","  230","19.9","30.0",,,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-08","8.28"," 2052","0.00",,,,"79","51","  100","  110","21.9","25.9","    1","    1",,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-09","12.75"," 1032","0.00",,,,"85","64","  150","  150","38.9","48.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-10","8.95"," 1719","0.00",,,,"86","66","  200","  190","21.0","25.9","    1",,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-11","5.59"," 1403","0.00",,,,"89","64","  300","  300","31.1","36.9","    1",,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-12","7.61"," 2325","0.00",,,,"88","64","  270","  280","31.1","40.9",,,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-13","8.72"," 1722","0.00",,,,"77","58","  300","  300","25.1","32.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-14","14.32"," 1519","0.49",,,,"59","49","  310","  310","21.0","28.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-15","11.41"," 2017","0.21",,,,"55","46","   10","  360","23.9","31.1","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-16","10.29"," 1410","0.00",,,,"64","42","  350","  360","19.9","25.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-17","8.05"," 1459","0.00",,,,"66","41","   40","   40","19.9","23.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-18","3.80"," 1244","0.00",,,,"72","48","  290","  290","10.1","14.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-19","6.26"," 1712","0.01",,,,"66","56","  150","  140","17.0","21.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-20","10.29"," 1843","0.01",,,,"81","61","  160","  170","25.1","33.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-21","9.17"," 0943","0.02",,,,"85","65","  210","  210","17.0","21.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-22","13.42"," 1907","0.70",,,,"88","64","  270","  280","38.9","47.0","    1",,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-23","7.61"," 1133","0.22",,,,"81","61","  230","  230","44.1","55.9",,,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-24","5.14"," 1845","0.00",,,,"84","60","  170","  140","14.1","17.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-25","8.95"," 1515","1.35",,,,"83","60","  280","  270","45.0","59.9","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-26","8.72"," 0328","0.14",,,,"63","51","  330","  330","23.9","32.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-27","7.61"," 1732","0.01",,,,"66","50","  110","  110","19.9","23.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-28","6.71"," 1224","0.00",,,,"71","60","  100","  110","15.0","18.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-29","11.63"," 2119","0.00",,,,"91","65","  170","  180","23.0","30.0","    1","    1",,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-30","14.32"," 1128","0.00",,,,"93","70","  170","  190","23.9","32.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-05-31","11.18"," 1148","0.00",,,,"89","69","  210","  210","23.9","32.0",,,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-01","3.36"," 1419","0.02",,,,"88","58","  320","  310","10.1","14.1","    1","    1",,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-02","9.62"," 0722","0.00",,,,"84","69","   10","   10","23.0","29.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-03","6.71"," 1458","0.00",,,,"96","68","  220","  220","17.0","23.0","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-04","5.59"," 2313","0.00",,,,"99","71","  280","  270","18.1","21.9","    1","    1",,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-05","5.37"," 0527","0.00",,,,"90","71","  340","  360","25.9","42.9",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-06","6.49"," 1630","0.00",,,,"97","69","  220","  220","17.0","21.9",,,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-07","7.61"," 1553","0.00",,,,"97","70","  190","  180","19.9","25.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-08","10.07"," 1025","0.00",,,,"97","70","  210","  230","21.9","29.1","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-09","5.82"," 1428","0.00",,,,"93","69","   60","  140","14.1","21.0","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-10","6.93"," 2106","0.24",,,,"94","68","  320","  320","31.1","40.9","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-11","8.28"," 0327","0.01",,,,"81","63","  360","   10","21.0","23.9",,,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-12","8.28"," 1353","0.00",,,,"76","60","   30","   50","17.0","21.0","    1",,,,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-13","10.51"," 1731","0.00",,,,"78","61","   40","   40","28.0","33.1",,,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-14","12.97"," 0043","1.60",,,,"80","64","  150","   30","23.0","30.0","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-15","8.95"," 0351","0.55",,,,"85","64","  210","  270","40.9","59.1","    1",,"    1",,"    1"
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-16","4.03"," 1343","0.00",,,,"88","59","  220","  220","17.0","21.9","    1","    1",,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-17","7.61"," 1053","0.77",,,,"78","67","   80","  300","25.9","36.0","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-18","8.28"," 0500","1.21",,,,"84","68","  290","  290","47.0","59.9","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-19","6.93"," 0157","0.09",,,,"88","36","  190","  190","18.1","23.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-20","8.50"," 1113","0.00",,,,"90","75","  170","  110","19.9","28.0","    1",,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-21","11.41"," 1454","0.07",,,,"86","69","  200","  210","23.0","32.0",,,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-22","11.63"," 2313","0.00",,,,"83","68","  280","  290","25.1","36.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-23","12.75"," 1008","0.00",,,,"76","67","  280","  270","23.0","30.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-24","7.83"," 0941","0.00",,,,"82","62","  310","  280","17.0","23.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-25","12.30"," 1907","1.59",,,,"79","65","   20","  130","36.9","51.0","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-26","8.28"," 1634","0.22",,,,"83","68","  100","  110","18.1","23.0","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-27","7.16"," 0130","1.13",,,,"83","66","  320","  320","38.0","51.0","    1",,"    1",,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-28","5.82"," 0744","0.00",,,,"82","66","  360","   10","15.0","18.1",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-29",," 1331","0.00",,,,"85","70","   80","   90","14.1","17.0",,,,,
"USW00053904","ST CHARLES CO AIRPORT, MO US","2011-06-30","6.93"," 1358","0.00",,,,"91","67","  160","  160","15.0","18.1",,,,,
